Number,leaid11,STNAM,School.District,County_name,ALL_COHORT_1112,ALL_RATE_1112,ECD_COHORT_1112,ECD_RATE_1112,Percentage,Num_BGs_in_Tract,LAND_AREA,URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010,pct_URBANIZED_AREA_POP_CEN_2010,pct_URBAN_CLUSTER_POP_CEN_2010,pct_RURAL_POP_CEN_2010,pct_Males_CEN_2010,pct_Males_ACS_08_12,pct_Males_ACSMOE_08_12,pct_Females_CEN_2010,pct_Females_ACS_08_12,pct_Females_ACSMOE_08_12,pct_Tot_GQ_CEN_2010,pct_Inst_GQ_CEN_2010,pct_Non_Inst_GQ_CEN_2010,pct_Pop_5yrs_Over_ACS_08_12,pct_Pop_5yrs_Over_ACSMOE_08_12,pct_Othr_Lang_ACS_08_12,pct_Othr_Lang_ACSMOE_08_12,pct_Age5p_Only_Eng_ACS_08_12,pct_Age5p_Only_Eng_ACSMOE_08_12,pct_Pop_25yrs_Over_ACS_08_12,pct_Pop_25yrs_Over_ACSMOE_08_12,pct_Not_HS_Grad_ACS_08_12,pct_Not_HS_Grad_ACSMOE_08_12,pct_College_ACS_08_12,pct_College_ACSMOE_08_12,pct_Pov_Univ_ACS_08_12,pct_Pov_Univ_ACSMOE_08_12,pct_Prs_Blw_Pov_Lev_ACS_08_12,pct_Prs_Blw_Pov_Lev_ACSMOE_08_12,pct_Civ_emp_16p_ACS_08_12,pct_Civ_emp_16p_ACSMOE_08_12,pct_Civ_unemp_16p_ACS_08_12,pct_Civ_unemp_16p_ACSMOE_08_12,pct_Pop_1yr_Over_ACS_08_12,pct_Pop_1yr_Over_ACSMOE_08_12,pct_Diff_HU_1yr_Ago_ACS_08_12,pct_Diff_HU_1yr_Ago_ACSMOE_08_12,pct_Born_US_ACS_08_12,pct_Born_US_ACSMOE_08_12,pct_Born_foreign_ACS_08_12,pct_Born_foreign_ACSMOE_08_12,pct_US_Cit_Nat_ACS_08_12,pct_US_Cit_Nat_ACSMOE_08_12,pct_NON_US_Cit_ACS_08_12,pct_NON_US_Cit_ACSMOE_08_12,pct_ENG_VW_SPAN_ACS_08_12,pct_ENG_VW_SPAN_ACSMOE_08_12,pct_ENG_VW_INDOEURO_ACS_08_12,pct_ENG_VW_INDOEURO_ACSMOE_08_12,pct_ENG_VW_API_ACS_08_12,pct_ENG_VW_API_ACSMOE_08_12,pct_ENG_VW_OTHER_ACS_08_12,pct_ENG_VW_OTHER_ACSMOE_08_12,pct_ENG_VW_ACS_08_12,pct_ENG_VW_ACSMOE_08_12,pct_Rel_Family_HHDS_CEN_2010,pct_Rel_Family_HHD_ACS_08_12,pct_Rel_Family_HHD_ACSMOE_08_12,pct_MrdCple_HHD_CEN_2010,pct_MrdCple_HHD_ACS_08_12,pct_MrdCple_HHD_ACSMOE_08_12,pct_Not_MrdCple_HHD_CEN_2010,pct_Not_MrdCple_HHD_ACS_08_12,pct_Not_MrdCple_HHD_ACSMOE_08_12,pct_Female_No_HB_CEN_2010,pct_Female_No_HB_ACS_08_12,pct_Female_No_HB_ACSMOE_08_12,pct_NonFamily_HHD_CEN_2010,pct_NonFamily_HHD_ACS_08_12,pct_NonFamily_HHD_ACSMOE_08_12,pct_Sngl_Prns_HHD_CEN_2010,pct_Sngl_Prns_HHD_ACS_08_12,pct_Sngl_Prns_HHD_ACSMOE_08_12,pct_HHD_PPL_Und_18_CEN_2010,pct_HHD_PPL_Und_18_ACS_08_12,pct_HHD_PPL_Und_18_ACSMOE_08_12,avg_Tot_Prns_in_HHD_CEN_2010,avg_Tot_Prns_in_HHD_ACS_08_12,avg_Tot_Prns_in_HHD_ACSMOE_08_12,pct_Rel_Under_6_CEN_2010,pct_Rel_Under_6_ACS_08_12,pct_Rel_Under_6_ACSMOE_08_12,pct_HHD_Moved_in_ACS_08_12,pct_HHD_Moved_in_ACSMOE_08_12,pct_PUB_ASST_INC_ACS_08_12,pct_PUB_ASST_INC_ACSMOE_08_12,pct_Tot_Occp_Units_CEN_2010,pct_Tot_Occp_Units_ACS_08_12,pct_Tot_Occp_Units_ACSMOE_08_12,pct_Vacant_Units_CEN_2010,pct_Vacant_Units_ACS_08_12,pct_Vacant_Units_ACSMOE_08_12,pct_Renter_Occp_HU_CEN_2010,pct_Renter_Occp_HU_ACS_08_12,pct_Renter_Occp_HU_ACSMOE_08_12,pct_Owner_Occp_HU_CEN_2010,pct_Owner_Occp_HU_ACS_08_12,pct_Owner_Occp_HU_ACSMOE_08_12,pct_Single_Unit_ACS_08_12,pct_Single_Unit_ACSMOE_08_12,pct_MLT_U2_9_STRC_ACS_08_12,pct_MLT_U2_9_STRC_ACSMOE_08_12,pct_MLT_U10p_ACS_08_12,pct_MLT_U10p_ACSMOE_08_12,pct_Mobile_Homes_ACS_08_12,pct_Mobile_Homes_ACSMOE_08_12,pct_Crowd_Occp_U_ACS_08_12,pct_Crowd_Occp_U_ACSMOE_08_12,pct_NO_PH_SRVC_ACS_08_12,pct_NO_PH_SRVC_ACSMOE_08_12,pct_No_Plumb_ACS_08_12,pct_No_Plumb_ACSMOE_08_12,pct_Recent_Built_HU_ACS_08_12,pct_Recent_Built_HU_ACSMOE_08_12
2156,5306960,WASHINGTON,Puyallup School District,Pierce County,1700,80,574,70,100,5,2.459,6099,0,0,100,0,0,46.99,48.51097179,4.186797608,53.01,51.48902821,3.264710779,3.94,3.08,0.85,95.62695925,0.494404658,8.474020652,3.814621488,91.52597935,3.582565393,67.55485893,2.011848718,7.911832947,3.37323276,22.18097448,3.844937057,96.06583072,1.588606904,9.903736336,5.395408303,95.3381295,4.461176944,4.661870504,2.545260643,99.89028213,10.64510844,21.0105131,1.579167704,93.62068966,2.655150275,6.379310345,2.732112213,4.326018809,1.708839126,2.053291536,1.811552343,0,0.666405331,0.784006272,1.214346617,0.862406899,0.821664018,0,0.666405331,1.646413171,1.604333371,62.88,63.85731086,6.310638542,45.6,48.17718542,6.726373626,54.4,51.82281458,8.74208217,12.64,13.99451196,4.950613407,37.12,36.14268914,7.469063694,30.44,27.16581733,6.75459135,28.24,30.49784398,6.136325982,2.3436,2.397883183,0.122103609,17.94,13.25966851,7.395629672,13.32810663,5.907374747,4.116032928,3.519827498,92.46,92.09386282,4.470002739,7.54,7.906137184,5.372924239,37.64,37.55390043,6.912384062,62.36,62.44609957,5.483377919,70.68592058,6.654540702,18.91696751,6.39653127,10,4.030245748,0.397111913,0.685799215,0,0,2.39121913,2.975948195,2.093862816,2.417815627,0,0.613718412
2157,5307140,WASHINGTON,Raymond School District,Pacific County,47,64.5,36,60-69,48.08699095,5,155.191,0,2167,2100,0,50.79,49.21,50.34,50.87491899,2.613018552,49.66,49.12508101,1.70389703,1.31,1.2,0.12,94.64247138,8.909811234,16.70851404,4.530563506,83.29148596,4.687609909,72.97472456,1.235214144,20.92954411,4.623601828,11.6044997,4.001902227,99.41672067,0.502578498,19.05693177,4.483670043,92.97435897,3.031692952,7.025641026,3.771000465,99.84877943,0.377655765,14.64733881,1.007757192,89.67379564,3.919981029,10.32620436,2.91781326,3.866925902,1.290725941,6.459278462,2.532163627,1.457286432,1.301719651,0.150753769,0.301284671,1.959798995,1.449475727,0,0.603015075,3.567839196,2.041958775,62.64,65.07537688,3.08779382,46.65,49.94974874,4.518006421,53.35,50.05025126,6.829731926,9.63,10.60301508,4.039159228,37.36,34.92462312,5.399318175,30.95,30,4.912607123,27.51,30.40201005,5.394782535,2.4132,2.293969849,0.239011228,21.04,22.47104247,7.610302872,7.688442211,3.773071125,4.472361809,2.488922591,89.76,89.96383364,3.927048663,10.24,10.03616637,4.06458996,32.03,29.44723618,5.371507346,67.97,70.55276382,5.934696699,77.35081374,5.386017051,5.650994575,3.508035442,7.685352622,3.081191155,8.860759494,3.481339786,3.467336683,1.992293876,1.859296482,1.399754627,2.938517179,2.706093916,2.441229656,2.798631472
2158,5307230,WASHINGTON,Renton School District,King County,956,78,482,70,100,5,1.394,7517,0,0,100,0,0,47.59,46.22030238,3.261223598,52.41,53.77969762,3.189897896,1.74,1.25,0.49,93.174946,7.607587764,34.58507186,8.616407356,65.41492814,7.614596444,73.60691145,6.276024206,8.157276995,2.074822066,30.98591549,5.913393171,98.66090713,1.806086759,6.830122592,4.151691183,92.66285714,8.967939602,7.337142857,3.229093495,99.59683225,8.494554553,17.79673269,1.072898299,73.01655868,5.099410451,26.98344133,5.779416678,19.39524838,4.783361972,7.588192945,3.265400598,0,0.562727574,2.879841112,2.943710099,1.820589209,1.520869296,0,0.562727574,4.700430321,3.370937267,60.17,49.91724595,4.998154143,43.77,38.8613042,5.331233515,56.23,61.1386958,7.509463932,11.23,9.0367428,4.054840938,39.83,50.08275406,5.949570632,31.54,39.88745449,6.178749366,30.54,22.34359484,4.307499901,2.4678,2.258192651,0.111675504,24.6,22.87798409,9.291956649,9.36775902,4.319506182,1.059251903,1.190877721,95.75,96.11835826,2.841239955,4.25,3.881641744,3.370822399,41.06,37.47103608,6.510153276,58.94,62.52896392,6.432775044,56.18835508,5.638937916,27.29875915,7.277823549,11.35857461,4.666235227,5.154311168,2.158719573,2.184707051,1.420587649,2.780536246,1.750729482,0,0.540884505,0,0.540884505
2159,5307320,WASHINGTON,Richland School District,Benton County,902,77,283,60-64,100,3,16.807,4218,0,77,98.21,0,1.79,49.76,47.05311666,3.9857553,50.24,52.94688334,4.866075235,0.44,0,0.44,93.6939122,9.190025108,10.69117266,3.54856802,89.30882734,3.687688497,70.77370847,6.741920083,2.467443454,2.049982614,41.5695682,5.435483237,99.83022071,0.406866647,3.838678329,2.170029385,94.02352941,12.31773121,5.976470588,3.055553135,97.52607325,9.533955842,19.09972644,1.306248389,91.99611933,2.120420665,8.003880669,3.570364422,5.04487024,2.937951807,2.959010429,2.440937058,0,0.710059172,0.414201183,0.65037864,0.473372781,0.709449812,1.775147929,2.660436795,2.662721894,2.835414532,72.49,68.75739645,4.263576826,59.85,54.73372781,4.986291734,40.15,45.26627219,7.032448781,9.08,9.408284024,3.861331601,27.51,31.24260355,4.895479603,23.09,27.69230769,5.289336021,31.02,30.76923077,5.537277037,2.4561,2.428402367,0.080493064,15.69,17.90017212,6.61455828,12.6035503,5.327372579,2.662721894,1.945642012,95.03,93.73266778,3.967617307,4.97,6.267332224,5.372366198,20.05,21.42011834,5.704813892,79.95,78.57988166,5.397697038,74.37603993,6.865881573,12.64559068,5.404873176,3.105934554,3.102720721,9.872434831,3.353324344,0.473372781,0.709449812,2.426035503,2.184154298,0,0.665557404,2.218524681,1.994121242
2160,5307710,WASHINGTON,Seattle School District,King County,3300,75,1695,66,100,4,1.069,5286,0,0,100,0,0,48.15,49.68990791,3.127182188,51.85,50.31009209,3.149599599,0.61,0.36,0.25,96.61717722,1.770824955,13.07138689,3.665704641,86.92861311,3.617212736,74.94831799,5.257873676,1.730190572,1.477140075,69.15747242,8.994223427,99.77447848,7.260863785,2.109625165,1.484079643,96.24246721,1.806088004,3.75753279,1.921245789,98.79721857,1.269099853,6.86703443,0.364447899,88.4796091,1.424054892,11.5203909,3.196689399,8.043600827,2.369635595,3.476790077,2.172677394,0,0.800376648,0,0.800376648,0.800376648,1.270723844,0,0.800376648,0.800376648,1.506201042,71.05,74.19962335,4.498593312,61.76,63.74764595,6.050555848,38.24,36.25235405,7.419204028,6.34,6.167608286,3.237822847,28.95,25.80037665,5.924120772,22.52,21.93973635,5.857258403,31.49,31.87382298,4.110549572,2.4655,2.488700565,0.077520153,15.85,10.40609137,5.017012163,5.555555556,2.81481318,1.412429379,1.552493401,93.84,94.69460544,3.326889301,6.16,5.305394561,3.653502705,14.88,9.934086629,3.742353903,85.12,90.06591337,4.318011549,92.15336603,3.582248703,1.203744984,1.51553961,6.642888988,3.518300011,0,0.757913509,0,0,0,0.800376648,0,0.757913509,0.445831476,0.757834662
2161,5307740,WASHINGTON,Sedro-Woolley School District,Skagit County,267,89,130,80-84,100,5,8.949,8206,0,1120,87.99,0,12.01,48.28,48.27849205,2.538660304,51.72,51.72150795,2.654848,1.18,1.18,0,93.78949662,2.365921343,10.95492565,4.33982824,89.04507435,4.350992264,65.95118762,2.193178159,12.09317694,2.90686275,12.93573435,3.149981793,98.93222924,0.946220798,14.29515419,6.294597298,84.99033713,2.72801694,15.00966287,5.061802408,98.06057965,6.552997422,17.72222222,0.832944444,93.08128133,3.401152034,6.918718675,3.788340404,0.838962737,1.034316327,6.079755938,3.616727808,2.583759228,2.720898072,0,0.482680295,0.567859171,0.964702758,0,0.482680295,3.151618399,2.917780625,65.3,68.11470755,3.291583361,44.98,45.91141397,4.392199904,55.02,54.08858603,8.028743438,13.92,15.78648495,4.92696116,34.7,31.88529245,6.246158742,27.31,27.91027825,5.788569191,35.2,34.92333901,5.053560446,2.5607,2.568143101,0.203553539,24.89,18.88286786,7.395105978,13.85576377,4.401031284,4.315729699,2.226636397,93.19,90.53984576,2.028618876,6.81,9.460154242,3.945807896,39.51,35.83191369,4.012677178,60.49,64.16808632,4.436076696,62.44215938,5.836965566,16.06683805,5.05441004,8.663239075,3.459074151,12.8277635,3.729597445,5.139125497,3.277758683,2.470187394,2.152290776,0.951156812,1.412782235,0,0.437017995
2162,5307830,WASHINGTON,Sequim School District,Clallam County,214,77,99,65-69,100,2,8.003,0,4792,410,0,92.12,7.88,44.83,46.29204893,3.393273726,55.17,53.70795107,2.545068447,3.59,1.71,1.88,95.33639144,1.104697373,6.255012029,2.303109394,93.74498797,11.30006204,82.68348624,9.740442061,8.090614887,3.357969317,29.79657883,5.454994602,97.99311927,11.70527209,9.693778038,3.916084543,92.26342711,4.837314532,7.73657289,4.315377322,98.96788991,11.97940827,14.19466976,1.214414581,93.367737,2.845972999,6.632262997,2.241880826,5.06498471,1.920287859,1.567278288,1.061889839,0.354191263,0.668503534,0,0.669027942,0,0.669027942,0,0.669027942,0.354191263,0.944138652,58.3,54.42739079,4.753106815,49.67,49.50806769,5.334936599,50.33,50.49193231,6.951131459,6.46,4.565131838,2.53517032,41.7,45.57260921,6.655758057,37.15,41.00747737,6.819750579,14.47,12.35733963,3.622704243,1.9506,2.002754821,0.072705857,9.14,11.93058568,4.872064941,9.012199921,3.797421083,1.652892562,2.239803983,88.35,90.07444169,2.233561386,11.65,9.925558313,5.664083796,28.16,28.65013774,6.213265442,71.84,71.34986226,3.490421498,70.79049982,5.472824453,5.246366537,1.986377519,10.28004254,3.469873599,13.6830911,3.484520872,1.259346714,1.097897492,1.534828808,1.609451408,0,0.602623183,0.850762141,1.416666257
2163,5307900,WASHINGTON,Shelton School District,Mason County,389,62,234,50-54,100,2,0.748,0,1754,0,0,100,0,51.48,49.41030416,9.791949111,48.52,50.58969584,10.11322918,0.17,0,0.17,92.42706394,2.762389898,24.44593687,13.22026668,75.55406313,7.303343702,63.68715084,2.694793558,30.70175439,11.59333485,7.699805068,4.432710558,100,20.36607986,35.31967722,12.87396225,88.27683616,3.751598776,11.72316384,7.546873507,98.63438858,19.92048221,16.36249213,2.316904172,85.2886406,16.07222438,14.7113594,9.321558027,2.172563625,1.709658689,12.53879578,9.387184909,12.86231884,8.918308972,0,2.173913044,0,2.173913044,0,2.173913044,12.86231884,9.10224847,67.76,67.75362319,10.25805213,42.63,44.56521739,12.42844266,57.37,55.43478261,16.77954627,17.5,18.65942029,11.91803803,32.24,32.24637681,12.42386913,21.84,29.52898551,11.95899903,39.86,42.93478261,10.113522,3.0347,2.913043478,0.215286898,30.43,39.30481283,19.39330392,12.5,6.709627449,10.50724638,8.598777275,92.91,93.08600337,7.891642458,7.09,6.913996627,7.394122095,38.65,32.97101449,12.39497282,61.35,67.02898551,7.344199375,79.93254637,7.63387309,10.7925801,7.356932021,0,2.023608769,4.215851602,4.198979563,2.536231884,3.973242099,4.710144928,5.950036142,0,2.023608769,0,2.023608769
2164,5307920,WASHINGTON,Shoreline School District,King County,739,85,218,70-74,100,3,0.684,3156,0,0,100,0,0,47.18,44.24560321,3.615573057,52.82,55.75439679,3.079314651,4.75,4.21,0.54,95.55692687,2.447282477,12.68969971,5.353267462,87.31030029,5.837966921,72.81703178,2.096311691,3.262711864,1.67930622,58.55932203,6.21691364,97.46991669,1.434505396,6.869262425,4.599530806,94.97206704,1.130444362,5.027932961,2.750329724,99.22863314,0.487732363,5.970149254,0.384272667,90.12650417,3.783137349,9.873495835,4.491155896,8.793582228,4.158112676,1.079913607,1.170427451,0,0.949367089,0,0.949367089,0,0.949367089,0,0.949367089,0,0.949367089,71.65,71.99367089,5.970253731,61.1,61.15506329,5.972612635,38.9,38.84493671,7.772653244,8.31,7.990506329,4.419976326,28.35,28.00632911,6.47975626,22.52,26.26582279,6.810256239,27,33.06962025,5.474909111,2.401,2.405063291,0.09764692,10.48,14.61538462,6.232662888,1.186708861,1.423337402,1.740506329,1.976743418,94.7,97.30561971,2.603917427,5.3,2.694380293,3.309442489,12.46,12.73734177,5.596223914,87.54,87.26265823,6.302136255,91.45496536,5.391184262,4.234026174,3.231243137,4.311008468,3.539280006,0,0.923787529,0,0,2.373417722,3.717261935,0,0.923787529,0,0.923787529
2165,5308020,WASHINGTON,Snohomish School District,Snohomish County,837,84,193,65-69,100,3,0.938,3939,0,0,100,0,0,46.97,40.63755693,4.234105689,53.03,59.36244308,3.93765501,1.14,0,1.14,93.75837128,2.297369314,5.171428571,2.774734481,94.82857143,3.422048346,63.8628449,3.551803317,8.473154362,3.615028902,27.97818792,6.825393309,99.65175462,1.029201869,18.19892473,6.601772444,91.12397492,3.161934145,8.876025084,4.146869704,99.00884008,0.745082863,21.96969697,1.509822249,97.26761318,3.05536192,2.73238682,2.081119109,1.687650683,1.388202927,1.044736137,1.632515339,0,0.716845878,0.418160096,0.656293418,0,0.716845878,0,0.716845878,0.418160096,0.955234167,56.73,54.83870968,5.964209818,31.77,27.89725209,5.238316383,68.23,72.10274791,10.12264204,18.49,22.58064516,5.518492986,43.27,45.16129032,8.880555047,34.72,39.72520908,8.785188398,33.33,30.34647551,6.446253359,2.2496,2.213261649,0.232242073,23.01,17.97385621,8.94059043,17.32377539,6.551773438,6.272401434,4.032361362,90.11,87.09677419,4.392909648,9.89,12.90322581,5.828381019,58.93,62.12664277,7.526961121,41.07,37.87335723,5.392065585,45.94172737,6.520202753,33.19458897,7.60119911,19.56295526,5.602227935,1.300728408,2.079709734,2.090800478,2.264107709,2.986857826,2.017568956,1.508844953,2.391636943,0,0.624349636
2166,5308040,WASHINGTON,Snoqualmie Valley School District,King County,381,77,67,45-49,100,4,6.626,0,5458,556,0,90.75,9.25,49.78,50.79967024,3.364726554,50.22,49.20032976,3.65302918,0.91,0.7,0.22,94.13025557,3.19707694,5.762830618,3.109595047,94.23716938,4.68611691,71.1788953,4.820563008,7.343062312,4.400174379,35.60342831,4.969914982,99.29101402,0.995624536,10.26237131,4.500691969,94.92840096,1.3859218,5.071599045,2.807197883,98.87881286,1.356768905,13.80690345,1.171871579,97.84006595,11.5426377,2.159934048,1.738344099,0.379225062,0.444042626,1.780708986,1.642044663,0,0.677560781,0,0.677560781,0,0.677560781,0,0.677560781,0,0.677560781,68.35,68.11478677,6.083489769,53.6,51.45476285,7.888811089,46.4,48.54523715,8.737022999,10.09,11.7975289,4.673698565,31.65,31.88521323,7.228508562,24.45,26.66400957,6.41725825,36.7,31.04822639,3.772371862,2.5696,2.395775209,0.289582555,19.62,17.78818022,7.27970437,8.848146672,5.165338666,2.989238741,3.138130692,94.27,92.92592593,1.156863824,5.73,7.074074074,4.141574661,31.22,28.81626146,6.689105459,68.78,71.18373854,7.499787417,72.25925926,5.506921832,10.25925926,4.998245893,11.81481482,5.011039897,5.666666667,4.194537604,1.115982463,1.351711523,3.746512555,3.332374717,2.37037037,2.584717487,0,0.62962963
2167,5308130,WASHINGTON,Tukwila School District,King County,214,60,172,55-59,100,2,1.283,2558,0,0,100,0,0,53.56,51.06382979,9.98588222,46.44,48.93617021,8.082861449,0.51,0.2,0.31,92.95212766,18.2890733,51.74058178,10.63078318,48.25941822,5.71041649,67.64184397,12.75362132,15.07208388,6.352804069,25.491481,6.850489522,99.82269504,20.13590686,21.0035524,10.82820118,88.52830189,8.979165537,11.47169811,4.960669942,98.98049645,19.95688539,18.58486341,2.646657665,62.85460993,8.447788662,37.14539007,10.63071252,20.34574468,4.614403814,16.79964539,9.635198035,4.386951631,5.160743937,5.736782902,5.038052707,1.237345332,1.45848629,0,1.349831271,11.36107987,7.473712403,64.55,59.16760405,9.921065234,43.3,33.74578178,9.115694195,56.7,66.25421822,12.49989323,13.16,14.84814398,7.884981952,35.45,40.83239595,8.416155908,25.64,28.23397075,7.258230568,39.38,33.5208099,9.59234215,2.9388,2.528683915,0.289217639,30.77,29.08745247,12.54573829,12.93588302,6.771939525,2.249718785,2.580018049,93.02,98.77777778,11.9468755,6.98,1.222222222,2.108519784,45.61,40.15748032,9.284383112,54.39,59.84251969,7.128042306,66.11111111,7.000550608,8.333333333,5.397560479,19.44444444,8.844913836,6.111111111,3.965682646,7.199100113,4.229927069,0,1.349831271,0,1.333333333,0,1.333333333
2168,5308160,WASHINGTON,South Kitsap School District,Kitsap County,768,76,316,63,100,3,2.874,6123,0,0,100,0,0,48.83,52.46872943,4.485380793,51.17,47.53127057,3.112313267,2.01,0,2.01,92.03423305,2.341153412,12.94706724,6.137683914,87.05293276,4.493046238,60.56616195,6.193974791,15.08152174,5.692918013,19.86413044,4.665312141,99.32521396,0.872293427,17.995029,5.432361143,92.21514508,4.197928831,7.784854919,3.331867553,98.22251481,0.872988277,19.42024129,1.470835969,87.57406188,3.765662052,12.42593812,5.617317358,3.390388413,1.792352246,9.035549704,5.587525671,2.621722846,3.409930425,0,0.707449022,0.457761132,0.707085734,0,0.707449022,3.079483978,3.533956222,67.75,62.63004578,7.363478397,46.46,45.02704952,5.247069049,53.54,54.97295048,10.21353614,15.43,10.77819392,4.797700167,32.25,37.36995422,7.815514288,24.95,31.6687474,7.239487343,36.55,34.082397,6.354795857,2.6076,2.523512276,0.145008471,25.08,24.58471761,9.600330817,16.64585934,6.061558946,3.53724511,2.699274303,92.04,95.09299565,3.456133992,7.96,4.907004353,3.755773385,39.63,42.82147316,8.392069026,60.37,57.17852684,6.483106175,68.65848833,5.339098785,13.21725366,5.641392807,9.418282549,4.341444443,8.705975465,3.112490965,1.498127341,1.579615379,3.370786517,2.658101252,0,0.672734468,1.464186783,0.86920336
2169,5308190,WASHINGTON,South Whidbey School District,Island County,153,87,44,70-79,100,3,18.435,0,0,3938,0,0,100,47.26,46.79116255,4.310985449,52.74,53.20883745,0.415631405,0,0,0,96.73855865,0.785327406,5.247417075,2.045969208,94.75258293,11.27923092,78.16938453,1.302932844,2.523553163,1.294261069,49.39434724,6.635548283,100,11.90290216,11.57285639,6.556128607,93.10515873,17.03451771,6.89484127,7.226225105,99.89479222,0.769686903,11.34807794,0.959118751,93.5297212,3.899296893,6.470278801,2.57319987,5.312993162,2.431606951,1.157285639,0.729984669,0,0.684150513,0.228050171,0.341657424,0.228050171,0.341657424,0,0.684150513,0.456100342,0.854519757,60.67,65.84948689,5.348523511,51.45,53.30672748,6.737783657,48.55,46.69327252,7.444746151,6.36,8.038768529,3.484203043,39.33,34.15051311,5.924375404,31.05,27.25199544,6.357316659,22.11,21.89281642,4.747467935,2.1602,2.167616876,0.086453062,10.58,11.42857143,4.861867362,11.51653364,5.290768384,4.161915621,4.32195936,78.88,79.40244455,5.353411402,21.12,20.59755546,5.850759108,26.28,32.2690992,7.25566354,73.72,67.7309008,7.616493211,81.57537347,5.720251591,6.020823902,2.165010211,3.531009507,2.26085625,8.872793119,4.473335213,0.114025086,0.398998309,0,0.684150513,1.358080579,2.081970531,0,0.543232232
2170,5308250,WASHINGTON,Spokane Public Schools,Spokane County,2207,77,1300,69,100,6,0.83,4978,0,0,100,0,0,48.09,46.99041012,3.377451944,51.91,53.00958988,3.222604036,0,0,0,93.28708427,2.758167926,4.615048119,3.68173627,95.38495188,4.304505472,68.74107325,6.114717345,9.498367468,4.474551868,17.7797566,5.141185624,100,9.176084734,6.366047745,3.875212009,86.84499817,5.359692164,13.15500183,5.913477829,97.6331361,0.809831822,13.87669802,0.907712953,96.36808815,4.007922954,3.631911855,3.54246625,2.366863905,2.934159634,1.265047949,0.93498789,0,0.56791292,0.520586843,0.993560238,0,0.56791292,0,0.56791292,0.520586843,1.135574398,62.75,65.78324657,6.162087067,40.7,45.48035968,6.735414087,59.3,54.51964032,8.291155463,15.43,18.83577851,4.893429669,37.25,34.21675343,6.534154133,28.87,30.95125414,6.326070931,31.85,37.15097019,4.56650658,2.3559,2.314245149,0.107263204,22.62,28.41726619,9.701071397,11.40558448,5.322153645,4.306672977,3.59134416,95.52,96.2642369,3.996555215,4.48,3.735763098,3.826179443,21.53,16.89540937,5.339131464,78.47,83.10459063,5.986663335,100,2.399921128,0,0.546697039,0,0.546697039,0,0.546697039,0.70989115,1.135358239,2.224325603,1.842890296,0.637813212,1.047761493,0,0.546697039
2171,5308340,WASHINGTON,Stanwood-Camano School District,Island County,454,78,155,65-69,100,3,9.829,0,2526,1524,0,62.37,37.63,49.75,46.93097683,5.584353759,50.25,53.06902317,4.23687958,0.1,0,0.1,94.24408885,2.090167582,3.902686265,1.66348626,96.09731374,2.120474959,79.65130165,8.922699832,7.586206897,3.372177344,18.71064468,3.869158999,99.76116551,11.84136217,4.596600431,2.774598877,92.42424242,1.923615161,7.575757576,3.892507499,99.47456413,0.863128321,10.27611044,0.870940453,96.34583234,2.167408685,3.654167662,1.497172298,2.292811082,1.25097603,1.36135658,0.900284476,0,0.660429279,0.440286186,0.714671798,0,0.660429279,0,0.660429279,0.440286186,0.990071165,68.78,77.54540451,3.696307936,59.43,68.90478811,4.918745287,40.57,31.09521189,6.98061671,5.61,6.60429279,3.430246992,31.22,22.45459549,6.148709807,25.61,22.0143093,6.158020212,21.93,19.20748487,3.739272852,2.2924,2.302696753,0.080615839,10.79,9.155429383,4.755041511,3.632361035,2.239291781,2.916895982,2.355994705,72.4,74.19354839,5.300422599,27.6,25.80645161,5.467055125,13.09,11.9427628,4.644062357,86.91,88.0572372,3.625411449,85.25928951,4.813771775,1.674152715,1.63267741,0,0.489995917,13.06655778,4.39545067,0.440286186,0.879927975,0.550357733,1.044831767,1.306655778,2.123014699,0,0.489995917
2172,5308460,WASHINGTON,Steilacoom Historical School District,Pierce County,213,84,50,60-69,100,2,0.752,2514,0,0,100,0,0,48.69,53.04975923,4.128114624,51.31,46.95024077,3.820874205,0.28,0,0.28,91.97431782,3.64255392,16.44851658,6.180812973,83.55148342,6.532257656,66.81380417,5.071543304,6.786786787,3.349148052,29.84984985,7.613987809,100,10.15827559,14.08507223,9.698576267,88.41240876,4.98894583,11.58759124,5.628793801,100,10.15827559,24.55858748,1.764039791,90.77046549,4.326715767,9.22953451,3.386766791,7.102728732,2.966072469,2.126805779,1.436522504,0,1.308615049,1.962922574,2.395687274,0,1.308615049,0,1.308615049,1.962922574,2.723254365,69.03,78.08069793,5.671950257,49.46,56.16139586,6.061448095,50.54,43.83860414,10.85985349,14.16,14.50381679,6.584086438,30.97,21.91930207,7.275472666,23.99,14.50381679,5.369343285,31.56,39.912759,7.52019678,2.4651,2.713195202,0.078508258,18.8,31.70391062,12.18168755,8.615049073,5.423347176,7.415485278,6.306334936,94.52,93.19105691,2.835315229,5.48,6.808943089,4.250029989,35.79,35.33260633,6.585267901,64.21,64.66739368,7.504379423,80.48780488,6.784025393,13.31300813,6.253441087,6.199186992,4.762904802,0,1.219512195,0,0,3.816793893,3.808614933,0,1.219512195,0,1.219512195
